qid,query,category,query_type,setting,precision_at_5,recall_at_5,recall_at_20,recall_at_50,ndcg_at_5,mrr,map_at_5,hit_rate_at_5,coverage_at_5,diversity_at_5,novelty_at_5,intent_consistency_at_5,grounding_score,violation_rate,confidence_mean,confidence_std,runtime_sec,discarded
104,My parents need easy-access attractions in Chennai Railway Museum,personal,city,no_personalization,1.0,0.01773049645390071,0.05319148936170213,0.05319148936170213,1.0,1.0,1.0,1.0,0.6,1.0,0.09999999999999998,1.0,0.8,0.0,0.680808075766026,0.032308625409417875,0.038281917572021484,0
105,I want nature and photography spots in Chennai Railway Museum,personal,city,no_personalization,1.0,0.022935779816513763,0.06422018348623854,0.06422018348623854,1.0,1.0,1.0,1.0,0.8,0.6,0.11999999999999997,1.0,0.6666666666666666,0.0,0.5964312030260573,0.00472805018260552,0.04552459716796875,0
106,I need family-friendly places in Kirtistambh,personal,city,no_personalization,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.6,0.6,0.18,1.0,0.6666666666666666,0.0,0.5846705015409676,0.01720590314459719,0.03615236282348633,0
107,Suggest a budget trip for me in Kirtistambh,personal,city,no_personalization,1.0,0.012853470437017995,0.03598971722365039,0.03598971722365039,0.5353800438262759,1.0,1.0,1.0,0.8,0.8,0.5,0.0,0.3333333333333333,1.0,0.36829343031992745,0.014857903488542781,0.043889760971069336,0
108,My parents need easy-access attractions in Kirtistambh,personal,city,no_personalization,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.8,0.0,0.6999451455107351,0.07596784377705272,0.039482831954956055,0
109,I want nature and photography spots in Kirtistambh,personal,city,no_personalization,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.6,0.6,0.15999999999999998,1.0,0.6666666666666666,0.0,0.603986495568036,0.006787745382879879,0.040712594985961914,0
110,I need family-friendly places in Gohilwad Timbo,personal,city,no_personalization,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.8,0.8,0.19999999999999998,1.0,0.6666666666666666,0.0,0.5890402725879497,0.012442945768838377,0.035401105880737305,0
111,Suggest a budget trip for me in Gohilwad Timbo,personal,city,no_personalization,1.0,0.012853470437017995,0.03598971722365039,0.03598971722365039,0.5353800438262759,1.0,1.0,1.0,0.8,0.8,0.5,0.0,0.3333333333333333,1.0,0.36136080616957045,0.0013078365876345573,0.04489588737487793,0
112,My parents need easy-access attractions in Gohilwad Timbo,personal,city,no_personalization,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.8,0.0,0.7036840545128283,0.07736283551692394,0.039348602294921875,0
113,I want nature and photography spots in Gohilwad Timbo,personal,city,no_personalization,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.6,0.6,0.18,1.0,0.6666666666666666,0.0,0.6018219274213419,0.00876503910509411,0.04170823097229004,0
114,I need family-friendly places in Borsad Stepwell,personal,city,no_personalization,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.8,0.9,0.15999999999999998,1.0,0.6666666666666666,0.0,0.5848625355841036,0.013130150879459039,0.0355682373046875,0
115,Suggest a budget trip for me in Borsad Stepwell,personal,city,no_personalization,1.0,0.012853470437017995,0.03598971722365039,0.03598971722365039,0.5353800438262759,1.0,1.0,1.0,0.8,0.8,0.5,0.0,0.3333333333333333,1.0,0.36032850470126415,0.0013516455483545545,0.04442882537841797,0
116,My parents need easy-access attractions in Borsad Stepwell,personal,city,no_personalization,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.8,0.0,0.6391349747794097,0.028860777486102867,0.03950834274291992,0
117,I want nature and photography spots in Borsad Stepwell,personal,city,no_personalization,1.0,0.022935779816513763,0.06422018348623854,0.06422018348623854,1.0,1.0,1.0,1.0,0.6,0.7,0.09999999999999998,1.0,0.6666666666666666,0.0,0.6016371282321751,0.0023473429976644724,0.04250049591064453,1
118,I need family-friendly places in Talaja Caves,personal,city,no_personalization,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.8,0.7,0.13999999999999996,1.0,0.6666666666666666,0.0,0.5959295038763487,0.009120154493977283,0.03613138198852539,0
119,Suggest a budget trip for me in Talaja Caves,personal,city,no_personalization,0.8,0.010282776349614395,0.033419023136246784,0.033419023136246784,0.49906412271357237,0.5,0.5433333333333333,1.0,1.0,0.8,0.52,0.0,0.3333333333333333,1.0,0.36757781026673975,0.01709591427299349,0.044989824295043945,0
120,My parents need easy-access attractions in Talaja Caves,personal,city,no_personalization,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.6,1.0,0.09999999999999998,1.0,0.8,0.0,0.6381931191673009,0.02792585197361744,0.0388798713684082,0
121,I want nature and photography spots in Talaja Caves,personal,city,no_personalization,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.7,0.11999999999999997,1.0,0.6666666666666666,0.0,0.5910974167645081,0.01763961285250514,0.04253673553466797,0
122,I need family-friendly places in Amritavarshini Vav,personal,city,no_personalization,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.8,0.7,0.15999999999999998,1.0,0.6666666666666666,0.0,0.5982060365764392,0.00699695080241365,0.03611350059509277,0
123,Suggest a budget trip for me in Amritavarshini Vav,personal,city,no_personalization,1.0,0.012853470437017995,0.03598971722365039,0.03598971722365039,0.5353800438262759,1.0,1.0,1.0,0.8,0.7,0.5,0.0,0.3333333333333333,1.0,0.36715076325592133,0.004377633666865948,0.04565119743347168,0
124,My parents need easy-access attractions in Amritavarshini Vav,personal,city,no_personalization,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.6,1.0,0.11999999999999997,1.0,0.8,0.0,0.6316286931966023,0.027676563007803884,0.04245281219482422,0
125,I want nature and photography spots in Amritavarshini Vav,personal,city,no_personalization,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.7,0.11999999999999997,1.0,0.6666666666666666,0.0,0.6005598437609141,0.002429295222887941,0.042841434478759766,0
126,I need family-friendly places in Bhuchar Mori,personal,city,no_personalization,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.8,0.7,0.18,1.0,0.6666666666666666,0.0,0.5859489540157731,0.019253831472358877,0.03565645217895508,0
127,Suggest a budget trip for me in Bhuchar Mori,personal,city,no_personalization,1.0,0.012853470437017995,0.033419023136246784,0.033419023136246784,0.5353800438262759,1.0,1.0,1.0,0.6,0.7,0.5,0.0,0.3333333333333333,1.0,0.36326598423887513,0.0017444893049434963,0.04365968704223633,0
128,My parents need easy-access attractions in Bhuchar Mori,personal,city,no_personalization,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.8,0.0,0.6991336152934645,0.07707588033080502,0.04021024703979492,0
129,I want nature and photography spots in Bhuchar Mori,personal,city,no_personalization,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.6,0.6,0.18,1.0,0.6666666666666666,0.0,0.6008452531887599,0.010317706373073667,0.04210019111633301,0
130,"I need family-friendly places in Shiva temple, Kera",personal,city,no_personalization,1.0,0.03676470588235294,0.09558823529411764,0.09558823529411764,1.0,1.0,1.0,1.0,0.2,0.9,0.28,1.0,1.0,0.0,0.8273087577291973,0.011714780244172876,0.03557920455932617,2
131,"Suggest a budget trip for me in Shiva temple, Kera",personal,city,no_personalization,1.0,0.23809523809523808,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.4,0.8,0.4,0.0,0.6,0.0,0.5422281967657506,0.10477110875757895,0.037095069885253906,4
132,"My parents need easy-access attractions in Shiva temple, Kera",personal,city,no_personalization,1.0,0.019083969465648856,0.05725190839694656,0.05725190839694656,1.0,1.0,1.0,1.0,0.2,0.7,0.30000000000000004,1.0,0.8800000000000001,0.0,0.851299700404739,0.10302923924074063,0.037697792053222656,0
133,"I want nature and photography spots in Shiva temple, Kera",personal,city,no_personalization,1.0,0.021739130434782608,0.06521739130434782,0.06521739130434782,1.0,1.0,1.0,1.0,0.2,0.7,0.19999999999999998,1.0,1.0,0.0,0.7825244512510254,0.008272576556022836,0.03882479667663574,0
134,I need family-friendly places in Sahastralinga Tank,personal,city,no_personalization,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.8,0.8,0.15999999999999998,1.0,0.6666666666666666,0.0,0.5928267026722874,0.00781077992285683,0.03644442558288574,0
135,Suggest a budget trip for me in Sahastralinga Tank,personal,city,no_personalization,1.0,0.012853470437017995,0.03598971722365039,0.03598971722365039,0.5353800438262759,1.0,1.0,1.0,0.8,0.8,0.5,0.0,0.3333333333333333,1.0,0.3656777936260244,0.005633908328000879,0.04606056213378906,0
136,My parents need easy-access attractions in Sahastralinga Tank,personal,city,no_personalization,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.6,1.0,0.11999999999999997,1.0,0.8,0.0,0.6643524672895762,0.056443240360496236,0.03996682167053223,0
137,I want nature and photography spots in Sahastralinga Tank,personal,city,no_personalization,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.6,0.18,1.0,0.6666666666666666,0.0,0.5976718128874441,0.005001813513077822,0.044707298278808594,0
138,I need family-friendly places in Kadia Dungar caves,personal,city,no_personalization,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.8,0.9,0.15999999999999998,1.0,0.6666666666666666,0.0,0.5793562275804337,0.009989752091185819,0.047582149505615234,0
139,Suggest a budget trip for me in Kadia Dungar caves,personal,city,no_personalization,0.8,0.010282776349614395,0.033419023136246784,0.033419023136246784,0.49906412271357237,0.5,0.5433333333333333,1.0,1.0,0.8,0.52,0.0,0.3333333333333333,1.0,0.3682227648965884,0.01837999443950351,0.057138681411743164,0
140,My parents need easy-access attractions in Kadia Dungar caves,personal,city,no_personalization,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.6,1.0,0.09999999999999998,1.0,0.8,0.0,0.6400722752985188,0.029176626437409096,0.04217720031738281,0
141,I want nature and photography spots in Kadia Dungar caves,personal,city,no_personalization,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.7,0.11999999999999997,1.0,0.6666666666666666,0.0,0.5907210257002333,0.018474695975076103,0.04308581352233887,0
142,I need family-friendly places in Brahma Kund,personal,city,no_personalization,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.8,0.9,0.13999999999999996,1.0,0.6666666666666666,0.0,0.5971422047690773,0.00589499440691214,0.037809133529663086,0
143,Suggest a budget trip for me in Brahma Kund,personal,city,no_personalization,1.0,0.012853470437017995,0.03598971722365039,0.03598971722365039,0.5353800438262759,1.0,1.0,1.0,0.8,0.7,0.5,0.0,0.3333333333333333,1.0,0.39923247829371056,0.08004674706862851,0.04404306411743164,0
144,My parents need easy-access attractions in Brahma Kund,personal,city,no_personalization,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.6,1.0,0.09999999999999998,1.0,0.8,0.0,0.6550454916034273,0.03339853983863288,0.03966164588928223,0
145,I want nature and photography spots in Brahma Kund,personal,city,no_personalization,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.6,0.6,0.15999999999999998,1.0,0.6666666666666666,0.0,0.5994428973806629,0.008758861401297762,0.04105186462402344,0
146,I need family-friendly places in Jethabhai's Stepwell,personal,city,no_personalization,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.8,0.8,0.19999999999999998,1.0,0.6666666666666666,0.0,0.5828663633807267,0.01091385207512511,0.03592252731323242,0
147,Suggest a budget trip for me in Jethabhai's Stepwell,personal,city,no_personalization,1.0,0.012853470437017995,0.03598971722365039,0.03598971722365039,0.5353800438262759,1.0,1.0,1.0,0.6,0.7,0.5,0.0,0.3333333333333333,1.0,0.367416557016392,0.012501595511010979,0.0452733039855957,0
148,My parents need easy-access attractions in Jethabhai's Stepwell,personal,city,no_personalization,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.6,1.0,0.09999999999999998,1.0,0.8,0.0,0.6302200341095647,0.01624700630545269,0.04078936576843262,0
149,I want nature and photography spots in Jethabhai's Stepwell,personal,city,no_personalization,1.0,0.022935779816513763,0.06422018348623854,0.06422018348623854,1.0,1.0,1.0,1.0,0.8,0.7,0.11999999999999997,1.0,0.6666666666666666,0.0,0.6003718831894639,0.003295871281464726,0.04345202445983887,1
150,"I need family-friendly places in Rajgadhi Timbo, Umta",personal,city,no_personalization,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.8,0.8,0.19999999999999998,1.0,0.6666666666666666,0.0,0.5874699262528488,0.013893985008853159,0.0369107723236084,0
151,"Suggest a budget trip for me in Rajgadhi Timbo, Umta",personal,city,no_personalization,1.0,0.012853470437017995,0.03598971722365039,0.03598971722365039,0.5353800438262759,1.0,1.0,1.0,0.6,0.8,0.5,0.0,0.3333333333333333,1.0,0.36635209917583766,0.009332535353031399,0.04592013359069824,0
152,"My parents need easy-access attractions in Rajgadhi Timbo, Umta",personal,city,no_personalization,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.8,0.0,0.6991180309716004,0.07682412660748575,0.03987431526184082,0
153,"I want nature and photography spots in Rajgadhi Timbo, Umta",personal,city,no_personalization,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.6,0.6,0.2,1.0,0.6666666666666666,0.0,0.6044930855005495,0.005297141217555817,0.04139232635498047,0
154,I need family-friendly places in Mithivav,personal,city,no_personalization,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.6,0.8,0.15999999999999998,1.0,0.6666666666666666,0.0,0.5916393184812764,0.011134173007641837,0.036202430725097656,0
155,Suggest a budget trip for me in Mithivav,personal,city,no_personalization,1.0,0.012853470437017995,0.038560411311053984,0.038560411311053984,0.5353800438262759,1.0,1.0,1.0,0.8,0.8,0.5,0.0,0.3333333333333333,1.0,0.3627625789314511,0.0011200340406894002,0.045630693435668945,0
156,My parents need easy-access attractions in Mithivav,personal,city,no_personalization,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.8,0.0,0.7035565092976246,0.0749917947996073,0.039910316467285156,0
157,I want nature and photography spots in Mithivav,personal,city,no_personalization,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.6,0.6,0.18,1.0,0.6666666666666666,0.0,0.602062087358559,0.009064926402047885,0.041028499603271484,0
158,"I need family-friendly places in Shiva Temple, Bavka",personal,city,no_personalization,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.8,0.8,0.15999999999999998,1.0,0.6666666666666666,0.0,0.5938248033165273,0.0030772738672121464,0.038275957107543945,0
159,"Suggest a budget trip for me in Shiva Temple, Bavka",personal,city,no_personalization,1.0,0.2777777777777778,0.7222222222222222,0.7222222222222222,1.0,1.0,1.0,1.0,1.0,0.5,0.54,0.0,0.6,0.0,0.5665128042988506,0.017508566685853027,0.03805375099182129,2
160,"My parents need easy-access attractions in Shiva Temple, Bavka",personal,city,no_personalization,1.0,0.01968503937007874,0.05905511811023622,0.05905511811023622,1.0,1.0,1.0,1.0,0.6,0.8,0.27999999999999997,1.0,0.8,0.0,0.7230312315557905,0.026988673922199568,0.03931236267089844,0
161,"I want nature and photography spots in Shiva Temple, Bavka",personal,city,no_personalization,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.7,0.18,1.0,0.6666666666666666,0.0,0.5933487302078815,0.011184582444910293,0.045525312423706055,0
162,I need family-friendly places in Jahaz Mahal,personal,city,no_personalization,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.8,0.7,0.15999999999999998,1.0,0.6666666666666666,0.0,0.5920083187620407,0.008587254541014333,0.037866830825805664,0
163,Suggest a budget trip for me in Jahaz Mahal,personal,city,no_personalization,1.0,0.012853470437017995,0.038560411311053984,0.038560411311053984,0.5353800438262759,1.0,1.0,1.0,0.8,0.8,0.5,0.0,0.3333333333333333,1.0,0.3809406442409927,0.041265194259751434,0.04357790946960449,0
164,My parents need easy-access attractions in Jahaz Mahal,personal,city,no_personalization,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.8,0.0,0.6599643637613843,0.03545036161674815,0.03981375694274902,0
165,I want nature and photography spots in Jahaz Mahal,personal,city,no_personalization,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.5,0.13999999999999996,1.0,0.6666666666666666,0.0,0.5965629716084936,0.005337356350456922,0.04501986503601074,0
166,I need family-friendly places in Bapu Museum,personal,city,no_personalization,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.6,1.0,0.11999999999999997,1.0,0.6666666666666666,0.0,0.5939815201938063,0.006363824548684009,0.03641486167907715,0
167,Suggest a budget trip for me in Bapu Museum,personal,city,no_personalization,1.0,0.13513513513513514,0.40540540540540543,0.40540540540540543,1.0,1.0,1.0,1.0,0.8,0.7,0.5,0.0,0.6,0.0,0.5660972050533389,0.012845463054562663,0.03952836990356445,0
168,My parents need easy-access attractions in Bapu Museum,personal,city,no_personalization,1.0,0.01773049645390071,0.05319148936170213,0.05319148936170213,1.0,1.0,1.0,1.0,0.4,0.9,0.09999999999999998,1.0,0.8,0.0,0.68442923259497,0.028079280602981614,0.03636574745178223,0
169,I want nature and photography spots in Bapu Museum,personal,city,no_personalization,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.6,0.18,1.0,0.6666666666666666,0.0,0.598089122499515,0.009348178374846836,0.044680118560791016,0
170,I need family-friendly places in Jorasanko Thakur Bari,personal,city,no_personalization,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.8,0.8,0.18,1.0,0.6666666666666666,0.0,0.5942169273158102,0.007727288134493362,0.03557586669921875,0
